0.4099999, 0, 0, 5, 0.4126069, 0, 11706.83, -2279.862, -10.32725, 0.002485778, 0.05625825, 162.3477, 1.238651, 0.9553084, 1.134473
 
45.50837, -0.0008993177, -0.009286555, 5, 0, 0.1291289443501767710569135322, 427.8668, -2636.385, -10.32725, 0.002485778, 0.05625825, 142.206, 1.231786, 0.8899405, 0.5738578
 
45.51837, -0.0009007858, -0.009295548, 5, 0, 0.1294725354730467555181392523, 427.17, -2636.385, -10.32725, 0.002485778, 0.05625825, 142.1058, 1.231769, 0.8899405, 0.5738578
 
45.52837, -0.0009021375, -0.009304556, 5, 0, 0.1298172297183584889116143273, 426.4736, -2636.385, -10.32725, 0.002485778, 0.05625825, 142.0055, 1.231751, 0.8899405, 0.5738578
 
45.53836, -0.0009030133, -0.009313578, 5, 0, 0.1301621603470506308453400366, 425.7783, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.9053, 1.231733, 0.8899405, 0.5738578
 
45.54836, -0.0009037082, -0.009322608, 5, 0, 0.1305077843669919711638009402, 425.0839, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.8051, 1.231715, 0.8899405, 0.5738578
 
45.55836, -0.000905064, -0.009331645, 5, 0, 0.1308554412840046673394970272, 424.3906, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.7049, 1.231696, 0.8899405, 0.5738578
 
45.56836, -0.000906102, -0.009340695, 5, 0, 0.1312037915922668770777688532, 423.6976, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.6047, 1.231678, 0.8899405, 0.5738578
 
45.57836, -0.000907074, -0.009349756, 5, 0, 0.1315530874340504057992026720, 423.0056, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.5045, 1.23166, 0.8899405, 0.5738578
 
45.58836, -0.0009076445, -0.009358827, 5, 0, 0.1319028402837030395429615954, 422.3142, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.4043, 1.231642, 0.8899405, 0.5738578
 
45.59835, -0.0009092457, -0.009367904, 5, 0, 0.1322551618327559551685238069, 421.624, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.3041, 1.231623, 0.8899405, 0.5738578
 
45.60835, -0.0009102275, -0.009376996, 5, 0, 0.1326076724885131976262865258, 420.9345, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.204, 1.231605, 0.8899405, 0.5738578
 
45.61835, -0.0009110013, -0.009386098, 5, 0, 0.1329609080533038505297381293, 420.2458, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.1038, 1.231587, 0.8899405, 0.5738578
 
45.62835, -0.000911597, -0.009395208, 5, 0, 0.1333148370093433866400843822, 419.5582, -2636.385, -10.32725, 0.002485778, 0.05625825, 141.0036, 1.231568, 0.8899405, 0.5738578
 
45.63835, -0.000911672, -0.009404324, 5, 0, 0.1336690969021156522957017957, 418.8708, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.9035, 1.23155, 0.8899405, 0.5738578
 
45.64835, -0.0009132264, -0.009413441, 5, 0, 0.1340266346444295830427946728, 418.1845, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.8033, 1.231531, 0.8899405, 0.5738578
 
45.65834, -0.0009143293, -0.009422573, 5, 0, 0.1343846451535043308703888187, 417.499, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.7032, 1.231512, 0.8899405, 0.5738578
 
45.66834, -0.0009150801, -0.009431717, 5, 0, 0.1347432387415840864306011961, 416.8141, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.6031, 1.231494, 0.8899405, 0.5738578
 
45.67834, -0.0009154905, -0.009440868, 5, 0, 0.1351022263019643653023110251, 416.1304, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.503, 1.231475, 0.8899405, 0.5738578
 
45.68834, -0.0009167661, -0.009450023, 5, 0, 0.1354636564906091809344512876, 415.4474, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.4028, 1.231456, 0.8899405, 0.5738578
 
45.69834, -0.0009178904, -0.009459191, 5, 0, 0.1358260322127754731386738153, 414.765, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.3027, 1.231437, 0.8899405, 0.5738578
 
45.70834, -0.0009185816, -0.00946837, 5, 0, 0.1361887231127823100632305223, 414.0838, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.2026, 1.231418, 0.8899405, 0.5738578
 
45.71833, -0.0009191749, -0.009477556, 5, 0, 0.1365523595463107811487897667, 413.4031, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.1025, 1.231399, 0.8899405, 0.5738578
 
45.72833, -0.0009207368, -0.009486748, 5, 0, 0.1369187222681599640652396613, 412.7233, -2636.385, -10.32725, 0.002485778, 0.05625825, 140.0025, 1.23138, 0.8899405, 0.5738578
 
45.73833, -0.0009217834, -0.009495955, 5, 0, 0.1372853528911736099939736081, 412.0444, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.9024, 1.231361, 0.8899405, 0.5738578
 
45.74833, -0.0009225656, -0.009505173, 5, 0, 0.1376527556998965904875262939, 411.366, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.8023, 1.231342, 0.8899405, 0.5738578
 
45.75833, -0.0009233285, -0.009514399, 5, 0, 0.1380211355599252596141149353, 410.6887, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.7022, 1.231323, 0.8899405, 0.5738578
 
45.76833, -0.0009238806, -0.009523632, 5, 0, 0.1383903821590154267216225694, 410.0119, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.6022, 1.231304, 0.8899405, 0.5738578
 
45.77832, -0.0009253201, -0.009532871, 5, 0, 0.1387620556274777881757033833, 409.3362, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.5021, 1.231284, 0.8899405, 0.5738578
 
45.78832, -0.0009262254, -0.009542124, 5, 0, 0.1391339812382125854060515406, 408.6614, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.4021, 1.231265, 0.8899405, 0.5738578
 
45.79832, -0.0009268351, -0.009551386, 5, 0, 0.1395067420702248261452852728, 407.9869, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.302, 1.231246, 0.8899405, 0.5738578
 
45.80832, -0.000927348, -0.009560655, 5, 0, 0.1398803066057302983324508895, 407.3135, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.202, 1.231226, 0.8899405, 0.5738578
 
45.81832, -0.0009287767, -0.009569928, 5, 0, 0.1402565659117727430563142830, 406.6408, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.102, 1.231206, 0.8899405, 0.5738578
 
45.82832, -0.0009299186, -0.009579216, 5, 0, 0.1406334082968200379238756357, 405.9692, -2636.385, -10.32725, 0.002485778, 0.05625825, 139.002, 1.231187, 0.8899405, 0.5738578
 
45.83831, -0.0009309743, -0.009588515, 5, 0, 0.1410114168398771906677531791, 405.298, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.902, 1.231167, 0.8899405, 0.5738578
 
45.84831, -0.0009315843, -0.009597825, 5, 0, 0.1413896302485308550687682113, 404.6282, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.802, 1.231148, 0.8899405, 0.5738578
 
45.85831, -0.0009318701, -0.009607141, 5, 0, 0.1417687103962463326285427810, 403.9585, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.702, 1.231128, 0.8899405, 0.5738578
 
45.86831, -0.0009331304, -0.00961646, 5, 0, 0.1421503277255775648313264037, 403.2899, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.602, 1.231108, 0.8899405, 0.5738578
 
45.87831, -0.0009342376, -0.009625791, 5, 0, 0.1425329693828908825530366536, 402.6219, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.502, 1.231088, 0.8899405, 0.5738578
 
45.88831, -0.0009352845, -0.009635133, 5, 0, 0.1429167456804304764457904933, 401.9547, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.402, 1.231068, 0.8899405, 0.5738578
 
45.8983, -0.0009360529, -0.009644486, 5, 0, 0.1433009632269463601802513667, 401.2889, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.3021, 1.231048, 0.8899405, 0.5738578
 
45.9083, -0.0009373575, -0.009653847, 5, 0, 0.1436875446072663293172185841, 400.6233, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.2021, 1.231028, 0.8899405, 0.5738578
 
45.9183, -0.0009384583, -0.00966322, 5, 0, 0.1440748036199437847807448315, 399.9589, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.1022, 1.231008, 0.8899405, 0.5738578
 
45.9283, -0.0009392453, -0.009672605, 5, 0, 0.1444629766483586623443199262, 399.2946, -2636.385, -10.32725, 0.002485778, 0.05625825, 138.0022, 1.230988, 0.8899405, 0.5738578
 
45.9383, -0.000940077, -0.009681998, 5, 0, 0.1448522212814312343681109578, 398.6316, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.9023, 1.230967, 0.8899405, 0.5738578
 
45.9483, -0.000940724, -0.009691399, 5, 0, 0.1452424272069177829667617807, 397.9691, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.8023, 1.230947, 0.8899405, 0.5738578
 
45.95829, -0.0009422346, -0.009700806, 5, 0, 0.1456351545551285317391657647, 397.3077, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.7024, 1.230927, 0.8899405, 0.5738578
 
45.96829, -0.0009433099, -0.009710228, 5, 0, 0.1460284334645602337721545624, 396.6471, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.6025, 1.230906, 0.8899405, 0.5738578
 
45.97829, -0.0009440361, -0.009719661, 5, 0, 0.1464224215241331614258952632, 395.9871, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.5026, 1.230886, 0.8899405, 0.5738578
 
45.98829, -0.0009446418, -0.009729102, 5, 0, 0.1468173235994438263575253561, 395.3279, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.4027, 1.230865, 0.8899405, 0.5738578
 
45.99829, -0.00094528, -0.009738549, 5, 0, 0.1472134391094401156956812217, 394.6694, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.3028, 1.230845, 0.8899405, 0.5738578
 
46.00829, -0.0009466707, -0.009748002, 5, 0, 0.1476120760421610779743510656, 394.0118, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.2029, 1.230824, 0.8899405, 0.5738578
 
46.01828, -0.0009475678, -0.009757468, 5, 0, 0.1480110911882910090952624693, 393.355, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.103, 1.230803, 0.8899405, 0.5738578
 
46.02828, -0.0009482036, -0.009766944, 5, 0, 0.1484108627612376171892948136, 392.699, -2636.385, -10.32725, 0.002485778, 0.05625825, 137.0032, 1.230783, 0.8899405, 0.5738578
 
46.03828, -0.000948856, -0.009776426, 5, 0, 0.1488117689744106590432910201, 392.044, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.9033, 1.230762, 0.8899405, 0.5738578
 
46.04828, -0.0009494366, -0.009785914, 5, 0, 0.1492139043811616677176702531, 391.3894, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.8034, 1.230741, 0.8899405, 0.5738578
 
46.05828, -0.0009508289, -0.009795408, 5, 0, 0.1496186084873132734516933188, 390.7356, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.7036, 1.23072, 0.8899405, 0.5738578
 
46.06828, -0.0009520696, -0.009804916, 5, 0, 0.1500242738858783829938153588, 390.0829, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.6037, 1.230699, 0.8899405, 0.5738578
 
46.07827, -0.0009529206, -0.009814437, 5, 0, 0.1504307272290446967478525743, 389.4304, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.5039, 1.230678, 0.8899405, 0.5738578
 
46.08827, -0.0009534795, -0.009823966, 5, 0, 0.1508377636512161758234282938, 388.7791, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.4041, 1.230657, 0.8899405, 0.5738578
 
46.09827, -0.0009551555, -0.009833501, 5, 0, 0.1512479518517931021023458051, 388.1285, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.3042, 1.230635, 0.8899405, 0.5738578
 
46.10827, -0.0009563003, -0.009843052, 5, 0, 0.1516586443369150575227182756, 387.4787, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.2044, 1.230614, 0.8899405, 0.5738578
 
46.11827, -0.0009573766, -0.009852615, 5, 0, 0.1520705344978307677025200822, 386.8296, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.1046, 1.230592, 0.8899405, 0.5738578
 
46.12827, -0.0009582654, -0.009862189, 5, 0, 0.1524832441211320517441110272, 386.1815, -2636.385, -10.32725, 0.002485778, 0.05625825, 136.0048, 1.230571, 0.8899405, 0.5738578
 
46.13826, -0.0009586437, -0.009871772, 5, 0, 0.1528963792345180711581531140, 385.5341, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.905, 1.23055, 0.8899405, 0.5738578
 
46.14826, -0.0009590395, -0.009881358, 5, 0, 0.1533107277825903453344020631, 384.8874, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.8053, 1.230528, 0.8899405, 0.5738578
 
46.15826, -0.0009601026, -0.009890948, 5, 0, 0.1537275189589265259154003562, 384.2413, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.7055, 1.230507, 0.8899405, 0.5738578
 
46.16826, -0.0009612995, -0.009900549, 5, 0, 0.1541458387477893483900194184, 383.5961, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.6057, 1.230485, 0.8899405, 0.5738578
 
46.17826, -0.0009621936, -0.009910163, 5, 0, 0.1545649464812538478433144733, 382.9518, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.506, 1.230463, 0.8899405, 0.5738578
 
46.18826, -0.0009626556, -0.009919784, 5, 0, 0.1549845269814791643771107970, 382.3082, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.4062, 1.230441, 0.8899405, 0.5738578
 
46.19825, -0.0009634, -0.00992941, 5, 0, 0.1554058882365030858140344160, 381.6652, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.3064, 1.23042, 0.8899405, 0.5738578
 
46.20825, -0.0009645137, -0.009939044, 5, 0, 0.1558291563174626179868203639, 381.0231, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.2067, 1.230398, 0.8899405, 0.5738578
 
46.21825, -0.0009654605, -0.009948689, 5, 0, 0.1562534802441882901505663568, 380.3818, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.1069, 1.230376, 0.8899405, 0.5738578
 
46.22825, -0.0009662659, -0.009958344, 5, 0, 0.1566788600166793143606710330, 379.7413, -2636.385, -10.32725, 0.002485778, 0.05625825, 135.0072, 1.230354, 0.8899405, 0.5738578
 
46.23825, -0.0009669384, -0.009968006, 5, 0, 0.1571053271527203754448488997, 379.1013, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.9075, 1.230332, 0.8899405, 0.5738578
 
46.24825, -0.0009675103, -0.009977675, 5, 0, 0.1575328501345272613421462667, 378.4623, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.8078, 1.230309, 0.8899405, 0.5738578
 
46.25824, -0.0009688004, -0.009987351, 5, 0, 0.1579628787801664777661003583, 377.8243, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.7081, 1.230287, 0.8899405, 0.5738578
 
46.26824, -0.0009697822, -0.009997038, 5, 0, 0.1583938844771113828230904054, 377.1866, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.6084, 1.230265, 0.8899405, 0.5738578
 
46.27824, -0.0009706174, -0.01000674, 5, 0, 0.1588259932964981944012500797, 376.5497, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.5087, 1.230242, 0.8899405, 0.5738578
 
46.28824, -0.0009713812, -0.01001644, 5, 0, 0.1592590476494066401404122915, 375.9138, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.409, 1.23022, 0.8899405, 0.5738578
 
46.29824, -0.000971902, -0.01002616, 5, 0, 0.1596932051247569924007441306, 375.2785, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.3093, 1.230198, 0.8899405, 0.5738578
 
46.30824, -0.0009734484, -0.01003588, 5, 0, 0.1601305143785127918644177615, 374.644, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.2096, 1.230175, 0.8899405, 0.5738578
 
46.31823, -0.0009744665, -0.01004561, 5, 0, 0.1605681388101091360484255717, 374.0105, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.11, 1.230152, 0.8899405, 0.5738578
 
46.32823, -0.0009753769, -0.01005535, 5, 0, 0.1610070239530676591137700986, 373.3776, -2636.385, -10.32725, 0.002485778, 0.05625825, 134.0103, 1.230129, 0.8899405, 0.5738578
 
46.33823, -0.0009758985, -0.01006511, 5, 0, 0.1614465394517072716197829839, 372.7453, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.9107, 1.230107, 0.8899405, 0.5738578
 
46.34823, -0.0009766129, -0.01007487, 5, 0, 0.1618877884284698800876338548, 372.1139, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.811, 1.230084, 0.8899405, 0.5738578
 
46.35823, -0.000977097, -0.01008463, 5, 0, 0.1623299829387541227164872633, 371.4831, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.7114, 1.230061, 0.8899405, 0.5738578
 
46.36823, -0.0009786361, -0.0100944, 5, 0, 0.1627753292274438125486824637, 370.8532, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.6117, 1.230038, 0.8899405, 0.5738578
 
46.37822, -0.0009798415, -0.01010419, 5, 0, 0.1632216210496551365418802017, 370.2239, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.5121, 1.230015, 0.8899405, 0.5738578
 
46.38822, -0.0009806631, -0.01011399, 5, 0, 0.1636685432275475499757462981, 369.5957, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.4125, 1.229992, 0.8899405, 0.5738578
 
46.39822, -0.0009813203, -0.01012379, 5, 0, 0.1641165685278818699307820216, 368.9679, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.3129, 1.229969, 0.8899405, 0.5738578
 
46.40822, -0.0009819004, -0.01013361, 5, 0, 0.1645656969506580964069873723, 368.341, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.2133, 1.229945, 0.8899405, 0.5738578
 
46.41822, -0.000983372, -0.01014343, 5, 0, 0.1650179771518397700865345150, 367.715, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.1137, 1.229922, 0.8899405, 0.5738578
 
46.42822, -0.0009846371, -0.01015326, 5, 0, 0.1654715180643836226474183744, 367.0894, -2636.385, -10.32725, 0.002485778, 0.05625825, 133.0141, 1.229899, 0.8899405, 0.5738578
 
46.43821, -0.0009858434, -0.01016311, 5, 0, 0.1659261620993693817294718610, 366.4648, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.9145, 1.229875, 0.8899405, 0.5738578
 
46.44821, -0.0009865762, -0.01017297, 5, 0, 0.1663814364900362302521937060, 365.8409, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.8149, 1.229852, 0.8899405, 0.5738578
 
46.45821, -0.0009871759, -0.01018283, 5, 0, 0.1668378140031449852960851782, 365.2177, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.7154, 1.229828, 0.8899405, 0.5738578
 
46.46821, -0.0009875982, -0.0101927, 5, 0, 0.1672954522276159192213133671, 364.5953, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.6158, 1.229804, 0.8899405, 0.5738578
 
46.47821, -0.0009890565, -0.01020258, 5, 0, 0.1677562422304923003498833480, 363.9736, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.5163, 1.229781, 0.8899405, 0.5738578
 
46.4882, -0.000990368, -0.01021247, 5, 0, 0.1682181353558105879996229561, 363.3527, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.4167, 1.229757, 0.8899405, 0.5738578
 
46.4982, -0.0009914862, -0.01022237, 5, 0, 0.1686814467814113268908663705, 362.7324, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.3172, 1.229733, 0.8899405, 0.5738578
 
46.5082, -0.0009920641, -0.01023229, 5, 0, 0.1691450733848526105024439641, 362.113, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.2177, 1.229709, 0.8899405, 0.5738578
 
46.5182, -0.0009926356, -0.01024221, 5, 0, 0.1696099606996560729953582745, 361.4944, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.1181, 1.229685, 0.8899405, 0.5738578
 
46.5282, -0.0009931989, -0.01025213, 5, 0, 0.1700764239036622590899434809, 360.8765, -2636.385, -10.32725, 0.002485778, 0.05625825, 132.0186, 1.229661, 0.8899405, 0.5738578
 
46.5382, -0.0009945671, -0.01026207, 5, 0, 0.1705457237082333476675363000, 360.2595, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.9191, 1.229636, 0.8899405, 0.5738578
 
46.54819, -0.0009958253, -0.01027201, 5, 0, 0.1710164418130868874866329255, 359.6427, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.8196, 1.229612, 0.8899405, 0.5738578
 
46.55819, -0.0009969746, -0.01028197, 5, 0, 0.1714885782182228785472333573, 359.0269, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.7201, 1.229588, 0.8899405, 0.5738578
 
46.56819, -0.0009979233, -0.01029194, 5, 0, 0.1719616601568805037688363268, 358.412, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.6206, 1.229563, 0.8899405, 0.5738578
 
46.57819, -0.0009985322, -0.01030192, 5, 0, 0.1724355300401394907912747442, 357.798, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.5211, 1.229539, 0.8899405, 0.5738578
 
46.58819, -0.0009989479, -0.0103119, 5, 0, 0.1729106606347606566950498784, 357.1844, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.4216, 1.229514, 0.8899405, 0.5738578
 
46.59819, -0.001000253, -0.01032189, 5, 0, 0.1733889430077872698021668045, 356.5714, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.3222, 1.22949, 0.8899405, 0.5738578
 
46.60818, -0.00100154, -0.0103319, 5, 0, 0.1738684860921760617906204474, 355.9596, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.2227, 1.229465, 0.8899405, 0.5738578
 
46.61818, -0.001002378, -0.01034191, 5, 0, 0.1743488171211662155799095383, 355.3484, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.1233, 1.22944, 0.8899405, 0.5738578
 
46.62818, -0.001003217, -0.01035194, 5, 0, 0.1748305664504388206107024355, 354.7381, -2636.385, -10.32725, 0.002485778, 0.05625825, 131.0238, 1.229415, 0.8899405, 0.5738578
 
46.63818, -0.00100378, -0.01036197, 5, 0, 0.1753135764910736045228320495, 354.1281, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.9244, 1.229391, 0.8899405, 0.5738578
 
46.64818, -0.001004062, -0.01037201, 5, 0, 0.1757973744763097502357971115, 353.519, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.825, 1.229366, 0.8899405, 0.5738578
 
46.65818, -0.001005395, -0.01038205, 5, 0, 0.1762844818288716155122710551, 352.9106, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.7256, 1.229341, 0.8899405, 0.5738578
 
46.66817, -0.001006584, -0.0103921, 5, 0, 0.1767731650706362043904158946, 352.3031, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.6261, 1.229315, 0.8899405, 0.5738578
 
46.67817, -0.001007639, -0.01040217, 5, 0, 0.1772631090237629721498974509, 351.696, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.5267, 1.22929, 0.8899405, 0.5738578
 
46.68817, -0.001008596, -0.01041224, 5, 0, 0.1777543136882519187907157239, 351.0899, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.4273, 1.229265, 0.8899405, 0.5738578
 
46.69817, -0.001009117, -0.01042233, 5, 0, 0.1782461487084219548722023554, 350.4846, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.3279, 1.229239, 0.8899405, 0.5738578
 
46.70817, -0.001009579, -0.01043242, 5, 0, 0.1787397172067149869155269724, 349.8798, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.2285, 1.229214, 0.8899405, 0.5738578
 
46.71817, -0.001010107, -0.01044251, 5, 0, 0.1792343888274499254800212166, 349.276, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.1292, 1.229189, 0.8899405, 0.5738578
 
46.72816, -0.001011435, -0.01045262, 5, 0, 0.1797325274044308559681914319, 348.6727, -2636.385, -10.32725, 0.002485778, 0.05625825, 130.0298, 1.229163, 0.8899405, 0.5738578
 
46.73816, -0.001012651, -0.01046273, 5, 0, 0.1802320842816942376978654536, 348.0702, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.9304, 1.229137, 0.8899405, 0.5738578
 
46.74816, -0.001013687, -0.01047286, 5, 0, 0.1807327442813995259487091024, 347.4684, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.831, 1.229111, 0.8899405, 0.5738578
 
46.75816, -0.001014422, -0.01048299, 5, 0, 0.1812343498146264483605552889, 346.8675, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.7317, 1.229086, 0.8899405, 0.5738578
 
46.76816, -0.001014942, -0.01049314, 5, 0, 0.1817372160592155496537381921, 346.2671, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.6324, 1.22906, 0.8899405, 0.5738578
 
46.77816, -0.001015518, -0.01050329, 5, 0, 0.1822418157819276469087590808, 345.6675, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.533, 1.229034, 0.8899405, 0.5738578
 
46.78815, -0.001015948, -0.01051344, 5, 0, 0.1827475186270816506849495968, 345.0686, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.4337, 1.229008, 0.8899405, 0.5738578
 
46.79815, -0.001017545, -0.0105236, 5, 0, 0.1832570036063221911051502631, 344.4706, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.3344, 1.228981, 0.8899405, 0.5738578
 
46.80815, -0.001018708, -0.01053378, 5, 0, 0.1837675917080046380465205565, 343.8731, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.235, 1.228955, 0.8899405, 0.5738578
 
46.81815, -0.001019516, -0.01054396, 5, 0, 0.1842788101653681744285592084, 343.2766, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.1357, 1.228929, 0.8899405, 0.5738578
 
46.82815, -0.001020347, -0.01055416, 5, 0, 0.1847919196897749791326029354, 342.6806, -2636.385, -10.32725, 0.002485778, 0.05625825, 129.0365, 1.228903, 0.8899405, 0.5738578
 
46.83815, -0.001020969, -0.01056436, 5, 0, 0.1853061323366236903578162896, 342.0854, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.9371, 1.228876, 0.8899405, 0.5738578
 
46.84814, -0.001021539, -0.01057457, 5, 0, 0.1858219208726751251847005397, 341.4908, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.8379, 1.22885, 0.8899405, 0.5738578
 
46.85814, -0.001022936, -0.01058479, 5, 0, 0.1863410187760522795750936714, 340.8968, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.7386, 1.228823, 0.8899405, 0.5738578
 
46.86814, -0.00102439, -0.01059502, 5, 0, 0.1868615349797118852069906094, 340.3041, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.6393, 1.228796, 0.8899405, 0.5738578
 
46.87814, -0.001025233, -0.01060526, 5, 0, 0.1873829967168931249998900851, 339.7116, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.5401, 1.228769, 0.8899405, 0.5738578
 
46.88814, -0.001026071, -0.01061551, 5, 0, 0.1879060343432770883944604567, 339.12, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.4408, 1.228742, 0.8899405, 0.5738578
 
46.89814, -0.001026883, -0.01062577, 5, 0, 0.1884304902699435030305346346, 338.5293, -2636.385, -10.32725, 0.002485778, 0.05625825, 128.3416, 1.228716, 0.8899405, 0.5738578
 
